cct,u,v
1102.2773168369758,0.42533074644452923,0.3565077689192563
1105.0330101290683,0.4247540412683614,0.35655313412892076
1107.795592654391,0.4241776524411681,0.3565983314839175
1110.565081636027,0.4236015851572661,0.35664335933056424
1113.341494340117,0.42302584458527676,0.3566882160134506
1116.124848075967,0.42245043586809206,0.35673289987548723
1118.915160196157,0.42187536412284293,0.35677740925795676
1121.7124480966474,0.42130063444086874,0.3568217425005639
1124.516729216889,0.4207262518876905,0.35686589794148726
1127.328021039931,0.4201522215029843,0.3569098739174316
1130.1463410925307,0.41957854830055613,0.35695366876367945
1132.971706945262,0.41900523726832173,0.35699728081414495
1135.8041362126253,0.41843229336828414,0.35704070840142715
1138.6436465531567,0.4178597215365168,0.35708394985686426
1141.4902556695397,0.41728752668314584,0.3571270035105886
1144.3439813087132,0.416715713692336,0.35716986769158177
1147.2048412619852,0.4161442874222763,0.35721254072773
1150.07285336514,0.41557325270517076,0.35725502094588196
1152.9480354985528,0.415002614347227,0.3572973066719042
1155.830405587299,0.41443237712864994,0.3573393962307396
1158.7199816012671,0.413862545803635,0.35738128794646523
1161.6167815552706,0.413293125100364,0.3574229801423511
1164.5208235091584,0.4127241197210028,0.35746447114091906
1167.4321255679315,0.4121555343417007,0.357505759264003
1170.3507058818511,0.4115873736125908,0.3575468428328087
1173.2765826465557,0.4110196421577923,0.35758772016797497
1176.209774103172,0.41045234457541563,0.3576283895896348
1179.15029853843,0.40988548543756725,0.3576688494174776
1182.0981742847757,0.40931906929035733,0.3577090979708112
1185.053419720488,0.4087531006539084,0.35774913356862514
1188.016053269789,0.4081875840223669,0.3577889545296542
1190.9860934029632,0.407622523863914,0.35782855917244244
1193.9635586364707,0.40705792462077944,0.35786794581540715
1196.9484675330618,0.4064937907092576,0.35790711277690523
1199.9408387018943,0.40593012651972266,0.35794605837529775
1202.940690798649,0.40536693641664795,0.3579847809290161
1205.9480425256456,0.40480422473862454,0.3580232787566293
1208.9629126319596,0.4042419957983828,0.35806155017691066
1211.9853199135396,0.40368025388281464,0.35809959350890536
1215.0152832133233,0.4031190032529971,0.3581374070719989
1218.0528214213564,0.4025582481442181,0.3581749891859858
1221.09795347491,0.4019979927660018,0.35821233817113834
1224.150698358597,0.40143824130213757,0.35824945234827643
1227.2110751044936,0.40087899791070963,0.3582863300388382
1230.2791027922547,0.4003202667241257,0.3583229695649494
1233.3548005492353,0.39976205184915026,0.35835936924949585
1236.4381875506083,0.39920435736693766,0.3583955274161941
